종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"234920","자이글","KOSDAQ","전기·전자","5660","-110","-1.91","76584950600"
"289220","자이언트스텝","KOSDAQ","오락·문화","8200","330","4.19","182960212200"
"174880","장원테크","KOSDAQ","전기·전자","2650","0","0.00","11610352250"
"049630","재영솔루텍","KOSDAQ","의료·정밀기기","842","-5","-0.59","76361728538"
"417840","저스템","KOSDAQ","기계·장비","9710","-410","-4.05","70521302500"
"110020","전진바이오팜","KOSDAQ","화학","3865","-30","-0.77","35012115130"
"208140","정다운","KOSDAQ","음식료·담배","2815","25","0.90","92006152490"
"040420","정상제이엘에스","KOSDAQ","일반서비스","6590","70","1.07","103315067680"
"045510","정원엔시스","KOSDAQ","유통","910","8","0.89","29310455720"
"217190","제너셈","KOSDAQ","기계·장비","7150","90","1.27","62699594100"
"095700","제넥신","KOSDAQ","일반서비스","4865","-10","-0.21","221554503310"
"122310","제노레이","KOSDAQ","의료·정밀기기","5740","20","0.35","83539064560"
"361390","제노코","KOSDAQ","전기·전자","18420","420","2.33","138164533380"
"225220","제놀루션","KOSDAQ","제약","2185","30","1.39","41930195885"
"123330","제닉","KOSDAQ","화학","36750","200","0.55","292848990000"
"381620","제닉스","KOSDAQ","기계·장비","7080","-20","-0.28","92874873600"
"159580","제로투세븐","KOSDAQ","유통","4735","-50","-1.04","94854531460"
"147830","제룡산업","KOSDAQ","금속","6600","120","1.85","132000000000"
"033100","제룡전기","KOSDAQ","전기·전자","40600","300","0.74","652133805400"
"079370","제우스","KOSDAQ","기계·장비","12590","-110","-0.87","390503904100"
"054950","제이브이엠","KOSDAQ","기계·장비","24900","550","2.26","301038310800"
"023440","제이스코홀딩스","KOSDAQ","금속","2050","-50","-2.38","168372725850"
"090470","제이스텍","KOSDAQ","기계·장비","3640","-40","-1.09","63614802160"
"137950","제이씨케미칼","KOSDAQ","화학","3990","0","0.00","88848577860"
"033320","제이씨현시스템","KOSDAQ","유통","5600","210","3.90","107040819200"
"417500","제이아이테크","KOSDAQ","화학","3480","0","0.00","114090909120"
"204270","제이앤티씨","KOSDAQ","전기·전자","15710","180","1.16","908799400860"
"127120","제이에스링크","KOSDAQ","일반서비스","13700","2110","18.21","370801953200"
"026040","제이에스티나","KOSDAQ","기타제조","3180","-20","-0.63","52482052200"
"452160","제이엔비","KOSDAQ","기계·장비","5990","140","2.39","57608986730"
"126880","제이엔케이글로벌","KOSDAQ","기계·장비","3915","15","0.38","90847195245"
"322510","제이엘케이","KOSDAQ","IT 서비스","6840","400","6.21","174617621280"
"033050","제이엠아이","KOSDAQ","화학","916","12","1.33","29842677272"
"094970","제이엠티","KOSDAQ","전기·전자","2315","15","0.65","38772175600"
"418550","제이오","KOSDAQ","일반서비스","8380","-20","-0.24","268308099740"
"420570","제이투케이바이오","KOSDAQ","화학","10090","0","0.00","59001103470"
"089790","제이티","KOSDAQ","기계·장비","4180","-25","-0.59","43118844340"
"052670","제일바이오","KOSDAQ","제약","2080","0","0.00","60588453120"
"412540","제일엠앤에스","KOSDAQ","기계·장비","3935","0","0.00","81063616775"
"199820","제일일렉트릭","KOSDAQ","전기·전자","11280","480","4.44","250641600000"
"038010","제일테크노스","KOSDAQ","금속","6490","60","0.93","58410000000"
"080220","제주반도체","KOSDAQ","전기·전자","15360","-370","-2.35","529041914880"
"216080","제테마","KOSDAQ","제약","7050","-50","-0.70","252802551900"
"337930","젝시믹스","KOSDAQ","IT 서비스","5920","40","0.68","176901292000"
"229000","젠큐릭스","KOSDAQ","제약","1827","-44","-2.35","28870201017"
"082270","젬백스","KOSDAQ","기계·장비","54600","-2000","-3.53","2260770930600"
"044060","조광ILI","KOSDAQ","기계·장비","732","0","0.00","70075958688"
"034940","조아제약","KOSDAQ","제약","1069","7","0.66","33117435063"
"067000","조이시티","KOSDAQ","IT 서비스","2445","-145","-5.60","170913925470"
"033340","좋은사람들","KOSDAQ","섬유·의류","1530","-45","-2.86","148334353740"
"036930","주성엔지니어링","KOSDAQ","기계·장비","30100","-550","-1.79","1422776462100"
"072020","중앙백신","KOSDAQ","제약","10010","40","0.40","96683456870"
"000440","중앙에너비스","KOSDAQ","유통","16310","880","5.70","101564490300"
"051980","중앙첨단소재","KOSDAQ","전기·전자","2230","-95","-4.09","227019126770"
"228760","지노믹트리","KOSDAQ","일반서비스","13160","-50","-0.38","320796608720"
"314130","지놈앤컴퍼니","KOSDAQ","제약","2960","-60","-1.99","92013124400"
"389030","지니너스","KOSDAQ","일반서비스","2265","-60","-2.58","75541928925"
"263860","지니언스","KOSDAQ","IT 서비스","21750","900","4.32","197481300000"
"303030","지니틱스","KOSDAQ","전기·전자","1015","3","0.30","37629794335"
"036180","지더블유바이텍","KOSDAQ","유통","577","0","0.00","53929030348"
"208350","지란지교시큐리티","KOSDAQ","IT 서비스","2765","55","2.03","24438587985"
"144510","지씨셀","KOSDAQ","일반서비스","20350","250","1.24","321537000400"
"340450","지씨지놈","KOSDAQ","일반서비스","8730","-10","-0.11","206471422890"
"358570","지아이이노베이션","KOSDAQ","일반서비스","19580","-520","-2.59","1210111805540"
"382480","지아이텍","KOSDAQ","기계·장비","2095","15","0.72","82453208300"
"382800","지앤비에스 에코","KOSDAQ","기계·장비","3810","35","0.93","121276266210"
"051160","지어소프트","KOSDAQ","IT 서비스","11080","360","3.36","171456684400"
"053050","지에스이","KOSDAQ","전기·가스·수도","2940","25","0.86","88163535180"
"388610","지에프씨생명과학","KOSDAQ","화학","25000","2300","10.13","130642725000"
"119850","지엔씨에너지","KOSDAQ","전기·전자","34900","-950","-2.65","574066924100"
"065060","지엔코","KOSDAQ","섬유·의류","1195","15","1.27","12906960780"
"204840","지엘팜텍","KOSDAQ","유통","1205","5","0.42","92743073230"
"311320","지오엘리먼트","KOSDAQ","전기·전자","6580","-30","-0.45","83003804800"
"388050","지투파워","KOSDAQ","전기·전자","9320","0","0.00","174371952840"
"018120","진로발효","KOSDAQ","음식료·담배","19740","310","1.60","130700908800"
"109820","진매트릭스","KOSDAQ","일반서비스","2685","15","0.56","54756923400"
"086060","진바이오텍","KOSDAQ","유통","4205","-200","-4.54","36207518335"
"036890","진성티이씨","KOSDAQ","기계·장비","10680","220","2.10","240110622240"
"363250","진시스템","KOSDAQ","의료·정밀기기","6400","-120","-1.84","45073907200"
"007370","진양제약","KOSDAQ","제약","6590","120","1.85","87060944710"
"285800","진영","KOSDAQ","화학","2270","0","0.00","39673402900"
"085660","차바이오텍","KOSDAQ","제약","11900","380","3.30","909471577700"
"261780","차백신연구소","KOSDAQ","일반서비스","3020","10","0.33","81133042920"
"351870","차이커뮤니케이션","KOSDAQ","일반서비스","7100","-160","-2.20","79240558200"
"094850","참좋은여행","KOSDAQ","일반서비스","7500","150","2.04","105000000000"
"004650","창해에탄올","KOSDAQ","음식료·담배","10390","40","0.39","95493295150"
"278280","천보","KOSDAQ","화학","40250","450","1.13","402500000000"
"362320","청담글로벌","KOSDAQ","유통","6140","50","0.82","129254920600"
"066360","체리부로","KOSDAQ","음식료·담배","845","14","1.68","40519452675"
"047820","초록뱀미디어","KOSDAQ","오락·문화","6060","60","1.00","148190815800"
"094360","칩스앤미디어","KOSDAQ","전기·전자","18040","-260","-1.42","381680830960"
"016920","카스","KOSDAQ","유통","1309","3","0.23","34680041242"
"284620","카이노스메드","KOSDAQ","일반서비스","1220","-21","-1.69","40366082660"
"293490","카카오게임즈","KOSDAQ","IT 서비스","18060","-80","-0.44","1496567852220"
"140430","카티스","KOSDAQ","IT 서비스","2665","-50","-1.84","50907413635"
"042000","카페24","KOSDAQ","IT 서비스","46300","-350","-0.75","1122916400200"
"313760","캐리","KOSDAQ","전기·전자","3735","110","3.03","41858839710"
"317530","캐리소프트","KOSDAQ","오락·문화","4870","-150","-2.99","48892140980"
"071850","캐스텍코리아","KOSDAQ","운송장비·부품","1636","24","1.49","39690894568"
"198080","캐프","KOSDAQ","전기·전자","2490","35","1.43","53622610650"
"210120","캔버스엔","KOSDAQ","오락·문화","4490","-105","-2.29","105885896450"
"050110","캠시스","KOSDAQ","전기·전자","940","15","1.62","69394670920"
"452300","캡스톤파트너스","KOSDAQ","금융","3550","20","0.57","50057680250"
"451760","컨텍","KOSDAQ","IT 서비스","9290","80","0.87","141692900840"
"900310","컬러레이","KOSDAQ","금융","776","0","0.00","49696339800"
"078340","컴투스","KOSDAQ","IT 서비스","41800","600","1.46","532438159000"
"063080","컴투스홀딩스","KOSDAQ","IT 서비스","30800","700","2.33","203131913600"
"307930","컴퍼니케이","KOSDAQ","금융","6180","170","2.83","96469800000"
"079190","케스피온","KOSDAQ","전기·전자","509","2","0.39","19522956626"
"263700","케어랩스","KOSDAQ","일반서비스","4100","25","0.61","79598220000"
"214370","케어젠","KOSDAQ","제약","36500","-1050","-2.80","1960597500000"
"221980","케이디켐","KOSDAQ","화학","11430","-60","-0.52","46117764000"
"038530","케이바이오","KOSDAQ","유통","270","-2","-0.74","31242873690"
"192250","케이사인","KOSDAQ","IT 서비스","11170","0","0.00","78939786250"
"431190","케이쓰리아이","KOSDAQ","IT 서비스","5340","90","1.71","39977600280"
"115500","케이씨에스","KOSDAQ","IT 서비스","9870","-50","-0.50","118440000000"
"089150","케이씨티","KOSDAQ","IT 서비스","3810","70","1.87","65341500000"
"025880","케이씨피드","KOSDAQ","음식료·담배","2865","30","1.06","47890933170"
"093320","케이아이엔엑스","KOSDAQ","IT 서비스","91000","1100","1.22","444080000000"
"093640","케이알엠","KOSDAQ","전기·전자","4380","70","1.62","142892467380"
"073010","케이에스피","KOSDAQ","기계·장비","4185","60","1.45","168200381250"
"105330","케이엔더블유","KOSDAQ","운송장비·부품","4865","-75","-1.52","78132036220"
"053080","케이엔솔","KOSDAQ","기계·장비","12480","30","0.24","162237591360"
"199430","케이엔알시스템","KOSDAQ","의료·정밀기기","10700","400","3.88","116338029100"
"432470","케이엔에스","KOSDAQ","기계·장비","10660","190","1.81","93504786960"
"272110","케이엔제이","KOSDAQ","전기·전자","19170","260","1.37","153846822150"
"039420","케이엘넷","KOSDAQ","통신","3180","45","1.44","76812041400"
"083550","케이엠","KOSDAQ","섬유·의류","3160","5","0.16","40924802920"
"032500","케이엠더블유","KOSDAQ","전기·전자","14540","1090","8.10","578995638820"
"225430","케이엠제약","KOSDAQ","화학","604","-1","-0.17","16843778200"
"102370","케이옥션","KOSDAQ","유통","4620","80","1.76","125798950200"
"068100","케이웨더","KOSDAQ","기계·장비","3540","20","0.57","35186233560"
"106080","케이이엠텍","KOSDAQ","전기·전자","2060","10","0.49","51779057900"
"455180","케이지에이","KOSDAQ","기계·장비","5330","-170","-3.09","64461936760"
"036030","케이티알파","KOSDAQ","유통","5180","60","1.17","253919885940"
"064820","케이프","KOSDAQ","운송장비·부품","6800","710","11.66","210131750400"
"024880","케이피에프","KOSDAQ","금속","4845","55","1.15","100208156310"
"042040","케이피엠테크","KOSDAQ","유통","272","3","1.12","52872752096"
"054410","케이피티유","KOSDAQ","금속","3740","15","0.40","21416900560"
"258610","케일럼","KOSDAQ","금속","2000","71","3.68","53574266000"
"274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품","12180","210","1.75","159615855000"
"089010","켐트로닉스","KOSDAQ","화학","22000","-250","-1.12","337355612000"
"220260","켐트로스","KOSDAQ","화학","4600","-60","-1.29","122168212200"
"052400","코나아이","KOSDAQ","IT 서비스","60000","-1200","-1.96","873797460000"
"402030","코난테크놀로지","KOSDAQ","IT 서비스","40300","-50","-0.12","462131706400"
"391710","코닉오토메이션","KOSDAQ","기계·장비","1609","-4","-0.25","67682723374"
"046070","코다코","KOSDAQ","운송장비·부품","10280","0","0.00","159196994920"
"047770","코데즈컴바인","KOSDAQ","섬유·의류","1851","2","0.11","70046656302"
"080530","코디","KOSDAQ","화학","1621","-36","-2.17","89723183194"
"104540","코렌텍","KOSDAQ","의료·정밀기기","5980","-30","-0.50","76458725200"
"027050","코리아나","KOSDAQ","화학","2995","150","5.27","119800000000"
"190650","코리아에셋투자증권","KOSDAQ","금융","7860","360","4.80","50209680000"
"123410","코리아에프티","KOSDAQ","운송장비·부품","5000","20","0.40","139205320000"
"036690","코맥스","KOSDAQ","전기·전자","2885","0","0.00","45885746130"
"049430","코메론","KOSDAQ","의료·정밀기기","11230","480","4.47","101609040000"
"183300","코미코","KOSDAQ","기계·장비","67100","-900","-1.32","701911896400"
"041960","코미팜","KOSDAQ","제약","5410","30","0.56","392620438540"
"089890","코세스","KOSDAQ","기계·장비","7210","-90","-1.23","119577576020"
"360350","코셈","KOSDAQ","의료·정밀기기","8470","110","1.32","48321095900"
"082660","코스나인","KOSDAQ","화학","480","0","0.00","47827617120"
"222040","코스맥스엔비티","KOSDAQ","음식료·담배","4680","-140","-2.90","96539040000"
"241710","코스메카코리아","KOSDAQ","화학","66000","5700","9.45","704880000000"
"355150","코스텍시스","KOSDAQ","전기·전자","9500","-420","-4.23","74074825000"
"166480","코아스템켐온","KOSDAQ","제약","2990","5","0.17","98282424240"
"045970","코아시아","KOSDAQ","전기·전자","3585","-75","-2.05","94338830460"
"196450","코아시아씨엠","KOSDAQ","의료·정밀기기","695","-1","-0.14","31497109490"
"384470","코어라인소프트","KOSDAQ","IT 서비스","5400","-80","-1.46","96881745600"
"102940","코오롱생명과학","KOSDAQ","제약","34250","-600","-1.72","425501004750"
"950160","코오롱티슈진","KOSDAQ","제약","41050","-1150","-2.73","3349719202750"
"033290","코웰패션","KOSDAQ","유통","2245","25","1.13","126070895745"
"056360","코위버","KOSDAQ","전기·전자","5650","-40","-0.70","55351920000"
"282880","코윈테크","KOSDAQ","기계·장비","12290","0","0.00","140958557300"
"121850","코이즈","KOSDAQ","화학","885","-2","-0.23","27093544875"
"448710","코츠테크놀로지","KOSDAQ","전기·전자","23500","1550","7.06","123623841500"
"126730","코칩","KOSDAQ","전기·전자","12020","60","0.50","102211589200"
"015710","코콤","KOSDAQ","전기·전자","4320","80","1.89","75731760000"
"052330","코텍","KOSDAQ","전기·전자","9940","620","6.65","166734126580"
"322780","코퍼스코리아","KOSDAQ","오락·문화","1055","15","1.44","40018906715"
"200130","콜마비앤에이치","KOSDAQ","제약","15050","80","0.53","442704147900"
"294570","쿠콘","KOSDAQ","IT 서비스","36750","1350","3.81","376859673750"
"317690","퀀타매트릭스","KOSDAQ","의료·정밀기기","3170","-20","-0.63","57517396130"
"227100","퀀텀온","KOSDAQ","부동산","612","0","0.00","14770119384"
"432720","퀄리타스반도체","KOSDAQ","전기·전자","14260","-200","-1.38","200173495120"
"365270","큐라클","KOSDAQ","일반서비스","4820","90","1.90","67524127100"
"348080","큐라티스","KOSDAQ","일반서비스","1030","96","10.28","76078749920"
"060280","큐렉소","KOSDAQ","유통","9130","170","1.90","375151608700"
"372320","큐로셀","KOSDAQ","일반서비스","30300","-400","-1.30","434004504300"
"051780","큐로홀딩스","KOSDAQ","유통","811","-5","-0.61","18849460695"
"115180","큐리언트","KOSDAQ","일반서비스","11340","80","0.71","394796566080"
"445680","큐리옥스바이오시스템즈","KOSDAQ","의료·정밀기기","44200","2600","6.25","714387008400"
"182360","큐브엔터","KOSDAQ","오락·문화","16870","250","1.50","253092006300"
"405100","큐알티","KOSDAQ","일반서비스","13020","-60","-0.46","160006699020"
"066310","큐에스아이","KOSDAQ","전기·전자","8280","70","0.85","76769021880"
"016600","큐캐피탈","KOSDAQ","금융","304","4","1.33","54187122048"
"355390","크라우드웍스","KOSDAQ","IT 서비스","9110","270","3.05","84795096540"
"096240","크레버스","KOSDAQ","일반서비스","13910","210","1.53","154932083800"
"040350","크레오에스지","KOSDAQ","IT 서비스","567","47","9.04","109547418141"
"110790","크리스에프앤씨","KOSDAQ","섬유·의류","4790","-20","-0.42","112234298400"
"900250","크리스탈신소재","KOSDAQ","금융","897","1","0.11","117184083588"
"045520","크린앤사이언스","KOSDAQ","기계·장비","4425","0","0.00","28762500000"
"214150","클래시스","KOSDAQ","의료·정밀기기","58900","-1900","-3.13","3858283315100"
"466100","클로봇","KOSDAQ","IT 서비스","19240","-60","-0.31","474291762360"
"237880","클리오","KOSDAQ","화학","16040","270","1.71","289864502120"
"139670","키네마스터","KOSDAQ","IT 서비스","2635","0","0.00","37203064350"
"475430","키스트론","KOSDAQ","전기·전자","6450","730","12.76","115120309500"
"487720","키움제10호스팩","KOSDAQ","금융","2120","25","1.19","8967600000"
"489480","키움제11호스팩","KOSDAQ","금융","2065","10","0.49","13629000000"
"446840","키움제8호스팩","KOSDAQ","금융","2205","30","1.38","12965400000"
"054780","키이스트","KOSDAQ","오락·문화","4365","55","1.28","85326116445"
"256940","킵스파마","KOSDAQ","기계·장비","15890","-910","-5.42","319041755830"
"219130","타이거일렉","KOSDAQ","전기·전자","12740","-10","-0.08","80444054600"
"336680","탑런토탈솔루션","KOSDAQ","전기·전자","4100","30","0.74","160496787800"
"360070","탑머티리얼","KOSDAQ","전기·전자","24600","-200","-0.81","200331157800"
"065130","탑엔지니어링","KOSDAQ","기계·장비","3830","20","0.52","62545746060"
"134580","탑코미디어","KOSDAQ","IT 서비스","1774","36","2.07","87447820326"
"023160","태광","KOSDAQ","금속","20200","750","3.86","535300000000"
"323280","태성","KOSDAQ","기계·장비","26350","-700","-2.59","803694235500"
"053620","태양","KOSDAQ","금속","6960","60","0.87","59856000000"
"044490","태웅","KOSDAQ","금속","32650","-50","-0.15","653240989650"
"124560","태웅로직스","KOSDAQ","운송·창고","3235","100","3.19","128497147085"
"191420","테고사이언스","KOSDAQ","제약","17820","880","5.19","144499421880"
"073640","테라사이언스","KOSDAQ","금속","654","0","0.00","69571715580"
"066700","테라젠이텍스","KOSDAQ","제약","2990","15","0.50","111085604240"
"095610","테스","KOSDAQ","기계·장비","26750","-250","-0.93","528800045500"
"064520","테크엘","KOSDAQ","전기·전자","2240","-10","-0.44","50066378880"
"089030","테크윙","KOSDAQ","기계·장비","30450","-350","-1.14","1137418490250"
"054450","텔레칩스","KOSDAQ","전기·전자","13750","-340","-2.41","208233203750"
"200230","텔콘RF제약","KOSDAQ","제약","5500","-50","-0.90","66137626500"
"393210","토마토시스템","KOSDAQ","IT 서비스","7040","80","1.15","109926389760"
"475960","토모큐브","KOSDAQ","의료·정밀기기","25050","800","3.30","329930393700"
"215480","토박스코리아","KOSDAQ","유통","2385","-15","-0.63","21894300000"
"051360","토비스","KOSDAQ","전기·전자","16310","510","3.23","262053715980"
"045340","토탈소프트","KOSDAQ","IT 서비스","7100","-230","-3.14","60762084000"
"108230","톱텍","KOSDAQ","기계·장비","4140","0","0.00","157416234300"
"079970","투비소프트","KOSDAQ","IT 서비스","596","0","0.00","6807796888"
"199800","툴젠","KOSDAQ","일반서비스","29150","150","0.52","250181478250"
"417790","트루엔","KOSDAQ","전기·전자","9770","120","1.24","107466580500"
"290090","트윔","KOSDAQ","IT 서비스","8430","140","1.69","62721459240"
"026150","특수건설","KOSDAQ","건설","7710","70","0.92","135282212010"
"464280","티디에스팜","KOSDAQ","제약","10950","140","1.30","60553500000"
"117730","티로보틱스","KOSDAQ","기계·장비","12210","10","0.08","229329318900"
"033830","티비씨","KOSDAQ","오락·문화","726","-14","-1.89","72600000000"
"057680","티사이언티픽","KOSDAQ","IT 서비스","1439","27","1.91","102526592939"
"204610","티쓰리","KOSDAQ","IT 서비스","2070","65","3.24","126935960400"
"125020","티씨머티리얼즈","KOSDAQ","전기·전자","5990","120","2.04","205024611850"
"064760","티씨케이","KOSDAQ","비금속","102100","-1800","-1.73","1192017500000"
"246710","티앤알바이오팹","KOSDAQ","제약","5170","185","3.71","111397100760"
"340570","티앤엘","KOSDAQ","제약","60600","800","1.34","492556800000"
"043220","티에스넥스젠","KOSDAQ","기계·장비","171","0","0.00","27227331873"
"277880","티에스아이","KOSDAQ","기계·장비","5200","50","0.97","105072489600"
"131290","티에스이","KOSDAQ","의료·정밀기기","38850","-500","-1.27","429736516650"
"425420","티에프이","KOSDAQ","전기·전자","29250","250","0.86","332894250000"
"484810","티엑스알로보틱스","KOSDAQ","기계·장비","14400","360","2.56","222493176000"
"131100","티엔엔터테인먼트","KOSDAQ","오락·문화","2000","15","0.76","56096504000"
"356860","티엘비","KOSDAQ","전기·전자","23150","-150","-0.64","227625384500"
"321550","티움바이오","KOSDAQ","일반서비스","4975","-25","-0.50","134463897025"
"425040","티이엠씨","KOSDAQ","화학","7190","-20","-0.28","153356099580"
"241790","티이엠씨씨엔에스","KOSDAQ","기계·장비","7310","-20","-0.27","73119254540"
"022220","티케이지애강","KOSDAQ","화학","910","-1","-0.11","47133066890"
"104480","티케이케미칼","KOSDAQ","화학","1710","65","3.95","155431192140"
"081150","티플랙스","KOSDAQ","금속","3450","20","0.58","83725986900"
"130740","티피씨글로벌","KOSDAQ","운송장비·부품","1781","8","0.45","20083765299"
"084730","팅크웨어","KOSDAQ","전기·전자","9010","-10","-0.11","100095910240"
"440110","파두","KOSDAQ","전기·전자","12750","-630","-4.71","630382095750"
"033540","파라텍","KOSDAQ","기계·장비","1292","2","0.16","48774373396"
"388870","파로스아이바이오","KOSDAQ","일반서비스","6070","-50","-0.82","78581807240"
"043200","파루","KOSDAQ","전기·전자","1529","5","0.33","63918797635"
"214450","파마리서치","KOSDAQ","제약","594000","6000","1.02","6171450912000"
"208340","파멥신","KOSDAQ","제약","2915","0","0.00","233786229820"
"177830","파버나인","KOSDAQ","전기·전자","3005","0","0.00","40549322755"
"037070","파세코","KOSDAQ","전기·전자","9320","-810","-8.00","186400000000"
"150900","파수","KOSDAQ","IT 서비스","5130","40","0.79","59946214860"
"037030","파워넷","KOSDAQ","전기·전자","2830","25","0.89","62102221840"
"047310","파워로직스","KOSDAQ","전기·전자","4785","145","3.13","175182462675"
"368770","파이버프로","KOSDAQ","의료·정밀기기","6090","110","1.84","200082230250"
"170790","파이오링크","KOSDAQ","전기·전자","8480","0","0.00","58141678400"
"049120","파인디앤씨","KOSDAQ","전기·전자","906","3","0.33","47123546064"
"038950","파인디지털","KOSDAQ","전기·전자","3495","70","2.04","35686623675"
"387570","파인메딕스","KOSDAQ","의료·정밀기기","7400","80","1.09","41631660000"
"441270","파인엠텍","KOSDAQ","전기·전자","6390","-20","-0.31","236352687390"
"106240","파인테크닉스","KOSDAQ","전기·전자","1047","2","0.19","17798308980"
"131760","파인텍","KOSDAQ","기계·장비","802","-5","-0.62","34832129566"
"065690","파커스","KOSDAQ","화학","1071","1","0.09","15046833501"
"140860","파크시스템스","KOSDAQ","의료·정밀기기","307000","13500","4.60","2146696579000"
"091700","파트론","KOSDAQ","전기·전자","6410","30","0.47","365370000000"
"032800","판타지오","KOSDAQ","오락·문화","565","-3","-0.53","25965737770"
"318010","팜스빌","KOSDAQ","음식료·담배","3960","0","0.00","31400178480"
"027710","팜스토리","KOSDAQ","음식료·담배","1329","17","1.30","148072661400"
"225590","패션플랫폼","KOSDAQ","섬유·의류","991","-4","-0.40","26396982583"
"054300","팬스타엔터프라이즈","KOSDAQ","기계·장비","636","-2","-0.31","73611842040"
"068050","팬엔터테인먼트","KOSDAQ","오락·문화","2285","5","0.22","63280963660"
"222110","팬젠","KOSDAQ","제약","6070","170","2.88","81909775790"
"271830","팸텍","KOSDAQ","기계·장비","1709","-31","-1.78","50398755218"
"263750","펄어비스","KOSDAQ","IT 서비스","40950","-50","-0.12","2630949662250"
"251970","펌텍코리아","KOSDAQ","화학","63600","2900","4.78","788640000000"
"168360","펨트론","KOSDAQ","기계·장비","13630","-110","-0.80","290159310920"
"087010","펩트론","KOSDAQ","제약","192800","2300","1.21","4491729080000"
"064800","포니링크","KOSDAQ","유통","1189","19","1.62","151962877322"
"119500","포메탈","KOSDAQ","금속","3180","55","1.76","37674197760"
"389140","포바이포","KOSDAQ","오락·문화","13910","-450","-3.13","155371013850"
"105760","포스뱅크","KOSDAQ","기계·장비","7020","40","0.57","67784031900"
"009520","포스코엠텍","KOSDAQ","금속","11640","140","1.22","484721062920"
"189690","포시에스","KOSDAQ","IT 서비스","2400","0","0.00","65572725600"
"318020","포인트모바일","KOSDAQ","전기·전자","5020","-140","-2.71","63564605440"
"256630","포인트엔지니어링","KOSDAQ","금속","1180","0","0.00","68436544960"
"331380","포커스에이아이","KOSDAQ","전기·전자","2760","15","0.55","62722247520"
"208710","포톤","KOSDAQ","전기·전자","2295","-45","-1.92","30248402940"
"472850","폰드그룹","KOSDAQ","유통","12190","-10","-0.08","394272543270"
"039980","폴라리스AI","KOSDAQ","IT 서비스","2740","20","0.74","199187215360"
"041910","폴라리스AI파마","KOSDAQ","제약","7530","50","0.67","101667100710"
"234100","폴라리스세원","KOSDAQ","운송장비·부품","1204","2","0.17","82775154112"
"041020","폴라리스오피스","KOSDAQ","IT 서비스","6500","-30","-0.46","323215737000"
"114630","폴라리스우노","KOSDAQ","화학","535","-1","-0.19","47051938180"
"290720","푸드나무","KOSDAQ","유통","2100","25","1.20","51512844600"
"005670","푸드웰","KOSDAQ","음식료·담배","5640","-20","-0.35","56400000000"
"094940","푸른기술","KOSDAQ","전기·전자","8060","-40","-0.49","67392771160"
"057880","푸른소나무","KOSDAQ","기타","8790","0","0.00","216061434720"
"007330","푸른저축은행","KOSDAQ","금융","10370","630","6.47","156408636000"
"093380","풍강","KOSDAQ","금속","2710","-10","-0.37","26772938230"
"023900","풍국주정","KOSDAQ","음식료·담배","9590","20","0.21","120834000000"
"371950","풍원정밀","KOSDAQ","전기·전자","10750","-520","-4.61","226185246000"
"370090","퓨런티어","KOSDAQ","의료·정밀기기","14320","-110","-0.76","122533805600"
"445180","퓨릿","KOSDAQ","화학","6320","-70","-1.10","107687668160"
"151910","퓨처코어","KOSDAQ","전기·전자","640","0","0.00","121645902080"
"220100","퓨쳐켐","KOSDAQ","제약","17620","530","3.10","389439971100"
"035200","프럼파스트","KOSDAQ","화학","3505","50","1.45","34105717950"
"334970","프레스티지바이오로직스","KOSDAQ","제약","4730","-90","-1.87","367769973010"
"321260","프로이천","KOSDAQ","전기·전자","2060","-25","-1.20","58075693040"
"053610","프로텍","KOSDAQ","기계·장비","24900","450","1.84","273900000000"
"303360","프로티아","KOSDAQ","의료·정밀기기","3210","-35","-1.08","41335860150"
"377220","프롬바이오","KOSDAQ","음식료·담배","2115","75","3.68","59875650000"
"335810","프리시젼바이오","KOSDAQ","의료·정밀기기","3045","35","1.16","35366231670"
"053160","프리엠스","KOSDAQ","전기·전자","8180","-120","-1.45","49080000000"
"405000","플라즈맵","KOSDAQ","의료·정밀기기","8870","230","2.66","34046998280"
"041590","플래스크","KOSDAQ","건설","2370","0","0.00","116064014460"
"367000","플래티어","KOSDAQ","IT 서비스","4680","-100","-2.09","39256808760"
"075130","플랜티넷","KOSDAQ","IT 서비스","3100","-30","-0.96","51529192000"
"237820","플레이디","KOSDAQ","일반서비스","5230","-50","-0.95","67085942200"
"023770","플레이위드","KOSDAQ","IT 서비스","3260","-15","-0.46","28579833200"
"019570","플루토스","KOSDAQ","금융","335","15","4.69","21878864070"
"300080","플리토","KOSDAQ","IT 서비스","12170","-330","-2.64","66957112890"
"033790","피노","KOSDAQ","전기·전자","3995","10","0.25","91177086000"
"032580","피델릭스","KOSDAQ","전기·전자","1197","-9","-0.75","39659080608"
"051380","피씨디렉트","KOSDAQ","유통","2295","-10","-0.43","35205465240"
"241820","피씨엘","KOSDAQ","제약","302","0","0.00","17869934034"
"452450","피아이이","KOSDAQ","기계·장비","9570","30","0.31","342854820000"
"237750","피앤씨테크","KOSDAQ","전기·전자","4665","65","1.41","30306639000"
"460940","피앤에스로보틱스","KOSDAQ","의료·정밀기기","14070","160","1.15","91057381800"
"319660","피에스케이","KOSDAQ","기계·장비","18180","-610","-3.25","526614860520"
"031980","피에스케이홀딩스","KOSDAQ","기계·장비","34550","-1350","-3.76","744980747250"
